-3.3450158783842433e+01 dof=222   VX_0 n=41    x=7.25626    y=0.394454    6.6033769869179183e-13
-2.3272780785091804e+01 dof=223   VY_0 n=41    x=7.25626    y=0.394454   -1.9177843909675471e-13
 1.1975150236274870e+00 dof=224   DMX_0 n=41    x=7.25626    y=0.394454    8.7559942831462397e-15
 6.0356551675247330e-04 dof=225   DMY_0 n=41    x=7.25626    y=0.394454   -5.6732876775396654e-14
-3.3864466189213556e+02 dof=226    P_0 n=41    x=7.25626    y=0.394454   -5.4758147675583264e-13
-5.3259712759391910e+01 dof=227   VX_0 n=42    x=6.67541    y=0.39507     1.0411381398974999e-13
-5.7928453158728086e+00 dof=228   VY_0 n=42    x=6.67541    y=0.39507    -4.3436515001686116e-14
 1.2146880132811364e+00 dof=229   DMX_0 n=42    x=6.67541    y=0.39507     2.3641290746328809e-14
 5.5729502645092063e-03 dof=230   DMY_0 n=42    x=6.67541    y=0.39507    -2.0622289629148170e-14
-2.7261679143434867e+02 dof=231    P_0 n=42    x=6.67541    y=0.39507    -1.1151192457073545e-13
-5.8420691070337604e+01 dof=232   VX_0 n=43    x=6.09456    y=0.395686    5.2869247163963530e-14
-2.2814517270966390e+00 dof=233   VY_0 n=43    x=6.09456    y=0.395686   -1.8617152941270527e-13
 1.2140396669029527e+00 dof=234   DMX_0 n=43    x=6.09456    y=0.395686    1.3291248397230431e-14
-7.4554149775410694e-03 dof=235   DMY_0 n=43    x=6.09456    y=0.395686    1.9886170887624753e-14
-2.3046177133463831e+02 dof=236    P_0 n=43    x=6.09456    y=0.395686   -5.1198911309422417e-13
-6.2692451758567564e+01 dof=237   VX_0 n=44    x=5.51372    y=0.396302   -4.4304733225496487e-14
-2.3714034209799306e-01 dof=238   VY_0 n=44    x=5.51372    y=0.396302   -5.8248263895401435e-13
 1.1803442990794761e+00 dof=239   DMX_0 n=44    x=5.51372    y=0.396302   -5.7710712970538259e-14
-2.0064902453161948e-02 dof=240   DMY_0 n=44    x=5.51372    y=0.396302    4.9315161344951480e-14
-2.1368177795706640e+02 dof=241    P_0 n=44    x=5.51372    y=0.396302   -1.9853060506928897e-12
